wm/reward_pred_std,wm_input/state_dim_std_min,wm_input/next_state_min,hgi/warmup_active,entropy_coef,wm/z_t_std,bridge/context_z_min,entropy_health/g_recovery_gas,bridge/context_z_abs_mean,wm_input/action_dim_std_mean,guard/actor_stability_active,entropy_health/search_flat,wm/kl_min,wm_input/context_z_dead_dim_ratio_1e3,guard/actor_mu_step_blocked,entropy_health/hysteresis_pending_brake,wm_recon_reward,wm_input/next_state_abs_mean,loss_churn_weighted,entropy_health/grad_health_steer,entropy_health/q_drift,training_step_duration,wm_input/next_state_dim_std_mean,bridge/context_z_mean,debug_target_entropy_brake,entropy_health/floor_min_brake,bridge/q_real_std,wm_input/state_dim_std_mean,wm_imagined_steps,grad_health_gas,entropy_health/floor_target_gas,wm_input/reward_std,best_checkpoint/best_round,wm_input/action_dead_dim_ratio_1e3,entropy_health/preserve_hard_gate,bridge/context_z_dead_dim_ratio_1e3,wm_kl_loss,bridge/dqda_norm_p95,wm_grad/decoder,hgi/actor_health_cache_used,episode_length_test_det,bridge/critic_input_requires_grad,guard/grad_health_min,_step,wm_grad/reward_head,wm/reward_error_abs_mean,hgi/critic_health_grad,grad_norm_critic,guard/grad_health_mean,guard/tier,wm_input/next_state_std,wm_input/reward_max,ghae_boost_steer,bridge/context_z_max,wm_input/reward_min,bridge/context_reward_present,wm_input/action_dim_std_min,bridge/q_pi_action_corr_d2,bridge/dqda_norm_max,entropy_health/k,churn/q_enabled,bridge/context_reward_std,hgi/critic_health_q_pi_std,wm_train_steps,debug_alpha_gas,debug_alpha_floor_gas,hgi/critic_health_guard,wm_input/reward_dim_std_min,wm_input/context_z_mean,guard/q_shield_triggered,wm_input/reward_dead_dim_ratio_1e3,wm/reward_target_mean,entropy_health/g_preserve,churn/enabled,wm_val/recon_prior_post_ratio,guard/grad_health_only_lr_scale,best_checkpoint/triggered,wm_input/state_min,loss_q_churn_weighted,wm_input/action_std,entropy_health/floor_target_steer,grad_health_brake,entropy_health/preserve_drive,idle_time,wm_input/reward_abs_mean,guard/severe_grad_health_min,wm_input/next_state_max,hgi/actor_health_cache_fill_count,hgi/post_warmup_steps,bridge/q_action_sensitivity,wm_input/reward_dim_std_mean,debug_alpha_steer,memory_len,churn/anchor_mu_abs_diff,hgi/skip_reason_critic,bridge/context_z_to_wm_present,entropy_health/floor_min_steer,ghae_boost_brake,wm/kl_max,episode_length_train,entropy_health/hysteresis_pending_steer,loss_actor,wm/z_t_dim_std_mean,entropy_health/g_search,bridge/context_z_dim_std_mean,_runtime,entropy_health/hysteresis_pending_gas,guard/dqda_critical,hgi/critic_health,wm/kl_mean,wm_input/context_z_dim_std_max,hgi/gate_state,guard/q_drop_value,entropy_health/search_starve,entropy_health/floor_actual_gas,wm/reward_pred_mean,guard/dqda_min_norm,guard/healthy_signal_override,bridge/context_z_dim_std_min,bridge/q_pi_std,guard/dqda_starvation,bridge/context_z_dim_std_max,hgi/model_trust_reward,loss_awdb,grad_norm_actor,churn/q_anchor_polyak,episode_length_test_stoch,wm/post_logvar_std,hgi/skip_reason_model,wm_input/action_mean,wm_input/context_z_min,hgi/effective_horizon,wm_kl_anti_collapse,wm_input/context_z_abs_mean,entropy_health/g_recovery_steer,wm/prior_mu_mean,hgi/ramp_active,loss_critic,entropy_health/high_churn,hgi/model_trust,round_time,entropy_health/preserve_signal_present,entropy_health/det_gap_ema,wm/z_t_dim_std_max,entropy_health/critic_health,wm_input/next_state_dead_dim_ratio_1e3,wm_input/state_max,hgi/critic_health_dqda,entropy_health/critic_ok,entropy_health/consolidate_active,guard/starvation_lr_scale,wm_grad/total,guard/dqda_explosion,churn/q_lambda,best_checkpoint/best_epoch,dynamics_loss,wm_grad/posterior,loss_entropy_coef,wm/reward_loss,bridge/context_z_requires_grad,bridge/dqda_norm,entropy_health/actor_churn,hgi/ramp_remaining_steps,return_test_stoch,churn/q_anchor_abs_diff,wm_input/action_max,bridge/q_pi_action_corr_d1,entropy_health/g_consolidate,wm_input/state_abs_mean,entropy_health/grad_health_gas,loss_churn,entropy_health/floor_actual_steer,wm/post_mu_mean,debug_alpha_floor_brake,wm/kl_std,ghae_boost_gas,return_train,hgi/warmup_remaining_steps,entropy_health/grad_health_brake,guard/q_action_sensitivity_health_min,guard/throttle_reason,grad_health_steer,entropy_health/stagnation_active,guard/actor_std_step_allowed,entropy_health/g_recovery_brake,wm_val/recon_prior,kl_div_loss,bridge/q_action_sensitivity_loss,debug_target_entropy_steer,return_test_det_stoch_gap,best_checkpoint/best_return_test_det,episode_length_test,guard/q_pi_std_healthy,debug_alpha_brake,entropy_health/model_trust,wm_input/state_dim_std_max,hgi/model_trust_recon_ratio,hgi/skipped_ratio,wm_input/action_min,wm_input/context_z_max,guard/tier3_hard_block_active,hgi/model_trust_verifier,wm_imagined_q_loss,wm_kl_clamped,imag_actor_loss,wm_grad/prior,guard/alpha_ceiling_hit,bridge/dqda_clipped,hgi/imag_trust,sampling_duration,entropy_health/rounds_since_best,churn/anchor_polyak,wm_grad/encoder,wm/state_recon_loss,bridge/context_z_std,hgi/model_trust_kl,hgi/full_trust_min,entropy_health/preserve_active,wm/post_logvar_mean,entropy_health/q_churn,wm/z_t_dead_dim_ratio_1e3,guard/tier3_forced_exploration,debug_log_std_min,hgi/actor_health_fresh_present,bridge/q_real_mean,wm/prior_logvar_mean,wm_input/context_z_dim_std_mean,wm/z_t_dim_std_min,hgi/skip_reason_warmup,wm_input/action_dim_std_max,entropy_health/floor_actual_brake,hgi/critic_health_min,guard/lr_scale,return_test_det,wm_input/action_abs_mean,bridge/context_reward_abs_mean,bridge/context_reward_mean,wm_input/state_mean,guard/grad_health_severe,loss_q_churn,entropy_health/consolidate_hard_gate,wm_input/context_z_dim_std_min,entropy_health/q_drift_drive,wm_input/context_z_std,wm_input/next_state_dim_std_max,bridge/actor_action_requires_grad,hgi/critic_health_q_action_sensitivity,churn/lambda,debug_target_entropy_gas,bridge/dqda_abs_mean,wm_input/next_state_mean,hgi/full_horizon,wm_input/reward_dim_std_max,loss_sbr,guard/q_pi_std_health_min,entropy_health/floor_min_gas,wm/prior_logvar_std,best_checkpoint/save_failed,bridge/q_pi_mean,wm/prior_mu_std,entropy_health/eta,hgi/critic_health_pre_eval,wm_input/state_dead_dim_ratio_1e3,return_test,wm/reward_target_std,wm/post_mu_std,hgi/post_warmup_short_steps,bridge/q_pi_action_corr_d0,hgi/short_horizon,wm_val/recon_post,debug_alpha_floor_steer,wm_input/next_state_dim_std_min,hgi/det_stoch_gap_health,_timestamp,wm/z_t_mean,wm/z_t_abs_mean,wm_input/state_std,wm_total_loss,entropy_health/floor_target_brake,hgi/model_trust_min,wm_recon_state,wm_input/reward_mean,wm_kl,debug_log_std_mean,guard/q_action_sensitivity_healthy,entropy_health/enabled,guard/grad_health_only
0.0169145351,0,0,1,0.0402090598,0.6184295636,-2.2180856621,3.2095458508,0.4396652868,0.5133724496,0,0.000858741,0.3456579351,0,0,0,0.02314886,0.1189434432,1.50639e-05,0.9096676111,0.0,0.6558967054,0.0579063333,-0.0107144392,-0.3000000119,0.0125000002,0.1257341602,0.0563177639,0,0.9103679538,0.0500000007,0.0799157467,-1,0,1,0,0.6493977471,0.0006225646,0.1255905202,0.855,137,0,0.01,0,0.2706645485,0.1259515127,1.0,0.5400894426,0.9020336598,0,0.1593497055,0.6954000071,0.0,2.1735430735,0,1,0.4653703141,0.0063585444,0.0008167448,4,1,0.0817323911,0.955,100.5,0.0502889605,0.0500000007,1,0.0799157467,-0.0107144392,0,0,0.0709625,1.0,1,0.8130769849,1,0,0,0.0004172421,0.6134327579,0.0199999996,0.9104143134,0.0,0.0648264885,0.0709624994,0.001,1.1000000238,31.635,0,0.0106748974,0.0799157467,0.0199999996,2898,0.0303530082,0,1,0.0049999999,0.0,1.1675562373,766,0,0.205666393,0.3558298501,1.0111809969,0.5343917823,3772.827204,0,0,0.0,0.6493977471,0.5914298296,1,0,0.0037270042,0.0500000007,-0.0549262893,1e-05,0.0,0.4781298853,0.1005918413,0,0.5914298296,0.6699857272,0.0825561136,0.5120606042,0.995,408,0.0012105038,0,0.0498038312,-2.2180856621,0,0.0,0.4396652868,3.2095458508,-0.007692391,0,1.0498815586,0.0,0.2634847349,191.4266421795,1,-12.4700155258,0.3959035766,0.0,0.0608333351,1.1000000238,0.955,0,0,0.5,6.9823052559,0,0.01,-1,0.7003230128,6.3951851694,5.6078037977,0.02314886,0,0.0003794208,0.0303530082,5000,21.4100170135,0.1602336207,0.990861631,-0.0811915898,1.0,0.1187560938,0.9103679657,0.0015063919,0.0199999996,-0.0117751183,0.0500000007,0.1392055579,0.0,63.7800674438,19899.5,0.9104143381,0.003,0,0.9096676385,0,1,3.2095458508,0.0239472235,19.7009038174,0.0015513287,-0.3000000119,12.4700155258,0.0,408,1,0.0502844634,0.2634847349,0.2393592916,0.6636114052,1,-0.9942439985,2.1735430735,0,1,0,0.6493977471,0.2678852741,2.4915230772,0,0,0.0,0.3005296218,0,0.995,1.1144530124,0.027776407,0.5509095718,0.0310728648,0.7,0,-1.9946997994,0.1602336207,0,0,-2.1519453335,0.1,0.1492358707,-1.9944994813,0.5343917823,0.3221957071,1,0.5684146798,0.0500000007,0.35,1,8.9400014877,0.545206199,0.0711378661,0.0711378657,0.1187560938,0,0.0417242133,1,0.4781298853,0.2689414322,0.5509095718,0.238364533,1,1,0.01,-0.3000000119,0.0001846969,0.1189434432,15,0.0799157467,0.0013816183,0.03,0.0125000002,0.0013194546,0,-0.0288779525,0.0630852994,0.02,0.955,0.0833333358,21.4100170135,0.0799157469,0.0742510948,5000,0.0465429313,3,0.027776407,0.0199999996,0.0001510144,0.0,1777871025.009827,-0.1154198015,0.5185828134,0.1587872745,0.7003230128,0.0500000007,0.35,0.027776407,0.0709624994,0.6493977471,-0.5248933471,1,1,0.0
0.0242833323,0,0,1,0.0406059343,0.8941916105,-3.7971772242,2.9957480431,0.7627097243,0.5146344715,0,0.0350335464,0.0869725412,0,0,0,0.0097276664,0.1190396962,0.0003384056,0.7442445159,0.0337355182,0.521614238,0.0577970111,-0.0003727579,-0.3000000119,0.0125000002,0.0763577454,0.0562024122,0,0.7917920417,0.0500000007,0.0792793317,-1,0,1,0,0.2325052032,0.0003652069,0.0250117195,0.9,137,0,0.01,1,0.1003431848,0.0621074337,1.0,0.3549190303,0.7591782331,0,0.1594943359,0.6908000091,0.0,3.7751147473,0,1,0.4676692806,0.0612117134,0.0004517999,4,1,0.0817543305,1.0,300.5,0.0508689471,0.0500000007,1,0.0792793317,-0.0003727579,0,0,0.0705900397,1.0,1,1.0183199696,1,0,0,6.92048e-05,0.6146524653,0.0199999996,0.7535291424,0.0,1.38283e-05,0.0705900383,0.001,1.1000000238,33.3,0,0.0074464137,0.0792793317,0.0199999996,2898,0.1677958012,0,1,0.0049999999,0.0,0.5275407296,766,0,0.0635282689,0.3252027825,1.1219365597,0.9531364921,3772.8304361,0,0,0.0,0.2325052032,1.0561350307,1,0,0.0406455062,0.0500000007,0.0247253633,1e-05,0.0,0.8565045989,0.063157873,0,1.0561350307,0.8188385103,0.1892704658,19.877409929,0.995,408,0.0052432466,0,0.0518761071,-3.7971772242,0,0.0,0.7627097243,2.9957480431,-0.006530691,0,0.0761336551,0.0,0.5115876188,136.2807049751,1,-12.4700155258,0.361682259,0.0,0.0616666685,1.1000000238,1.0,0,0,0.5,0.9082652779,0,0.01,-1,0.2520136004,0.6987078767,1.7397987545,0.0097276664,0,0.0002580686,0.1677958012,5000,21.4100170135,0.0654416589,0.9911472663,-0.3366632886,1.0,0.1188807665,0.7917920351,0.0338405587,0.0199999996,-0.0065657295,0.0500000007,0.0738539757,0.0,63.7800674438,19699.5,0.7535291314,0.003,0,0.7442444929,0,1,2.9957480431,0.0098416113,0.4174971246,0.001810953,-0.3000000119,12.4700155258,0.0,408,1,0.050895642,0.5115876188,0.2387936826,0.832656311,1,-0.9936603791,3.7751147473,0,1,0,0.2325052032,0.2663720462,0.5270506701,0,0,0.0,0.1593584394,1,0.995,0.2139710048,0.0097807303,0.9559218168,0.1099919705,0.7,0,-1.9750571495,0.0654416589,0,0,-1.94084198,0.1,0.1829713888,-1.9748710138,0.9531364921,0.2936102067,1,0.5696815735,0.0500000007,0.35,1,8.9400014877,0.5466798386,0.0710479855,0.0710479856,0.1188807665,0,0.0069204829,1,0.8565045989,0.6652493477,0.9559218168,0.2378108885,1,1,0.01,-0.3000000119,0.0001171368,0.1190396962,15,0.0792793317,0.001742988,0.03,0.0125000002,0.0058411347,0,0.0549698622,0.0714409364,0.02,1.0,0.0833333358,21.4100170135,0.0792793309,0.0666837125,5000,0.026029595,3,0.0097807303,0.0199999996,0.000143926,0.0,1777871025.0152574,-0.1739030353,0.7766107365,0.1589533596,0.2520136004,0.0500000007,0.35,0.0097807303,0.0705900383,0.2325052032,-0.1056849208,1,1,0.0
0.0279182668,0,0,1,0.0409603041,1.1178291726,-3.9631766284,3.7858042717,0.7974372056,0.5107574786,0,0.0738242865,0.0407875416,0,0,0,0.0055221051,0.1176673479,0.0038981534,0.6131769419,0.0713080247,0.8020802391,0.0587748566,3.68994e-05,-0.3000000119,0.0125000002,0.0657578293,0.0572405631,0,0.7653280574,0.0500000007,0.0682151615,-1,0,1,0,0.108914978,0.0003568739,0.0129588948,0.9,245,0,0.01,2,0.0121464928,0.0491320164,1.0,0.2919494497,0.6655815482,0,0.1587337345,0.5870000045,0.0,3.9299377394,0,1,0.4655952013,0.1331342921,0.0004400791,4,1,0.0696196152,1.0,500.5,0.0513743236,0.0500000007,1,0.0682151615,3.68994e-05,0,0,0.0668843751,1.0,1,1.109601831,1,0,0,2.27631e-05,0.6170080793,0.0199999996,0.6331285855,0.0,1.19209e-05,0.0668843749,0.001,1.1000000238,33.3,0,0.0075671303,0.0682151615,0.0199999996,5099,0.5382167742,0,1,0.0049999999,0.0,0.2641187525,378,0,-0.0552653964,0.3058356279,1.2214728594,0.9967325982,3772.8356079,0,0,0.1169992447,0.108914978,1.0980040789,1,0,0.0358382389,0.0500000007,0.0656534864,1e-05,0.0,0.8946089008,0.0552937636,0,1.0980040789,0.8321458602,0.1471346527,6.3922387004,0.995,351,0.0088267039,0,0.0495625694,-3.9631766284,0,0.0,0.7974372056,3.7858042717,-0.0058312049,0,0.0472972248,0.0,0.6918538448,218.0026686192,1,-12.1060147285,0.3391877992,0.1169992447,0.0637500019,1.1000000238,1.0,0,0,0.5,0.5070360711,0,0.01,-1,0.1221881399,0.3913368289,-2.4076566041,0.0055221051,0,0.0002646122,0.5382167742,5000,31.1100139618,0.0412022098,0.9925554475,-0.4480922773,1.0,0.1174755584,0.7653280497,0.3898153476,0.0199999996,-0.0058518295,0.0500000007,0.035959169,0.0,21.3800067902,19499.5,0.6331285834,0.003,0,0.6131769696,0,1,3.7858042717,0.0086020308,0.0012441839,0.0018006464,-0.3000000119,8.8300075531,0.0,351,1,0.0514718967,0.6918538448,0.2345621319,0.8140634435,1,-0.9941367564,3.9299377394,0,1,0,0.108914978,0.2629975433,0.3049016005,0,0,0.0809463773,0.2873280263,0,0.995,0.1018936567,0.0077510573,0.9996409521,0.3434585558,0.7,0,-1.9490923947,0.0412022098,0,0,-2.2742739964,0.1,0.2239174472,-1.9489351797,0.9967325982,0.2758009398,1,0.5621044123,0.0500000007,0.35,1,22.2800064087,0.5488355789,0.0670537105,0.0670537108,0.1174755584,0,0.0022763096,1,0.8946089008,0.9286013842,0.9996409521,0.2335937102,1,1,0.01,-0.3000000119,0.0001197856,0.1176673479,15,0.0682151615,0.0015901047,0.03,0.0125000002,0.0097528993,0,0.1092754209,0.0717827575,0.02,1.0,0.0833333358,31.1100139618,0.0682151617,0.0673645908,5000,0.0721614912,3,0.0077510573,0.0199999996,0.0001107559,0.1169992447,1777871025.019612,-0.1938991424,0.982434625,0.1581793341,0.1221881399,0.0500000007,0.35,0.0077510573,0.0668843749,0.108914978,-0.276927381,1,1,0.0
0.0255050863,0,0,1,0.0409352332,1.2509662032,-3.9585161531,3.1030595303,0.797579923,0.6245926696,0,0.003144396,0.0233224219,0,0,0,0.0052323462,0.1134920338,0.0272514664,0.5073350668,0.0370431755,0.8093240821,0.0601080506,0.0006832266,-0.3000000119,0.0125000002,0.1273993593,0.0576451427,0,0.6378352389,0.0500000007,0.0658521147,-1,0,1,0,0.0640339201,0.0004460791,0.0114860805,0.9,141,0,0.01,3,0.0151785303,0.0477064431,1.0,0.3267083211,0.5622515023,0,0.1569457465,0.5661500028,0.0,3.9796552181,0,1,0.5232788394,0.2048152931,0.0005467964,4,1,0.0656673335,1.0,700.5,0.0513877817,0.0500000007,1,0.0658521147,0.0006832266,0,0,0.0523724606,1.0,1,1.0644407618,1,0,0,2.01962e-05,0.6650318515,0.0199999996,0.5561522561,0.0,1.14441e-05,0.0523724605,0.001,1.1000000238,33.3,0,0.0093646839,0.0658521147,0.0199999996,7071,1.389872852,0,1,0.0049999999,0.0,0.1732693431,111,0,-0.1828098726,0.2918452705,1.0210858583,0.9968471494,3772.8416441,0,0,0.2235295318,0.0640339201,1.1006057674,1,0,0.0070286384,0.0500000007,0.0551394814,1e-05,0.0,0.8942142332,0.0875898395,0,1.1006057674,0.8306560339,0.149778872,1.1490435362,0.995,113,0.0113008808,0,0.0462250089,-3.9585161531,0,1.3674e-06,0.797579923,3.1030595303,-0.0055314556,0,0.0444329481,0.9692121744,0.7889372476,218.9681203365,1,-10.9614132196,0.3255689342,0.2235295318,0.0522916682,1.1000000238,1.0,0,0,0.5,0.3587159112,0,0.01,-1,0.0767834932,0.2812409807,-7.5025362253,0.0052323462,0,0.0003475354,1.389872852,5000,0.8499996662,0.036399209,0.9990051395,-0.5036073878,1.0,0.1132278237,0.6378352642,2.725146687,0.0199999996,-0.005546035,0.0500000007,0.0226405627,0.0,0.4399999976,19299.5,0.5561522841,0.003,0,0.507335088,0,1,3.1030595303,0.0080010928,0.0012359016,0.001651631,-0.3000000119,0.6599996388,0.0,113,1,0.0514543981,0.7889372476,0.2709387187,0.8845317748,1,-0.9990965682,3.9796552181,0,1,0,0.0640339201,0.2741956974,0.2122677335,0,0,0.1763507736,0.2849354732,1,0.995,0.0626436578,0.0075158594,0.9997260693,0.5292446932,0.7,0,-1.9263982642,0.036399209,0,0,-2.0471188164,0.1,0.1967834004,-1.9262518263,0.9968471494,0.261752374,1,0.700621711,0.0500000007,0.35,1,0.1900000274,0.5959075257,0.0521897457,0.0521897458,0.1132278237,0,0.0020196243,1,0.8942142332,0.7010198236,0.9997260693,0.2698283953,1,1,0.01,-0.3000000119,0.0001670494,0.1134920338,15,0.0658521147,0.0014141925,0.03,0.0125000002,0.0123776401,0,0.1604405455,0.0720361709,0.02,1.0,0.0833333358,0.8499996662,0.0658521144,0.0688079458,5000,0.1023930985,3,0.0075158594,0.0199999996,0.0001735254,0.2235295318,1777871025.0241942,-0.1976448164,1.1039189661,0.1560571318,0.0767834932,0.0500000007,0.35,0.0075158594,0.0523724605,0.0640339201,-0.2084606733,1,1,0.0
0.0232612256,0,0,1,0.040567911,1.3482595819,-3.9597686684,3.0349986553,0.7971048161,0.6499258843,0,0.0020673689,0.0149498507,0,0,0,0.0039783107,0.1064852846,0.032638378,0.4155343771,0.0349224164,0.8378181958,0.0604402491,0.0005118856,-0.3000000119,0.0125000002,0.1436033751,0.0577735281,0,0.5268022063,0.0500000007,0.0586734289,-1,0,1,0,0.0427236796,0.0004471672,0.0108573641,0.9,111,0,0.01,4,0.0118445751,0.0422112419,1.0,0.2797280441,0.4629992455,0,0.1523054519,0.477600003,0.0,3.9340233696,0,1,0.5487517744,0.1871784378,0.0005432266,4,1,0.0590195924,1.0,900.5,0.0509433994,0.0500000007,1,0.0586734289,0.0005118856,0,0,0.0391863281,1.0,1,1.0310866745,1,0,0,6.5313e-06,0.6994356334,0.0199999996,0.45894894,0.0,1.00136e-05,0.0391863278,0.001,1.1000000238,33.3,0,0.0091156247,0.0586734289,0.0199999996,9926,1.5749770939,0,1,0.0049999999,0.0,0.1240418261,111,0,-0.1759690614,0.2813505045,1.0208615065,0.9961141333,3772.8476135,0,0,0.0,0.0427236796,1.099614259,1,0,0.0069538406,0.0500000007,0.0402565874,1e-05,0.0,0.8954640418,0.0917940915,0,1.099614259,0.8315136524,0.1265367191,0.5007581539,0.995,119,0.0131755342,0,0.0430182778,-3.9597686684,0,0.0007345531,0.7971048161,3.0349986553,-0.0053153791,0,0.0411992591,0.9875669479,0.8447482189,227.9773316383,1,-9.9482718721,0.3169434853,0.0,0.0514583349,1.1000000238,1.0,0,0,0.5,0.2470949134,0,0.01,-1,0.0550287977,0.1947701851,-7.8146264315,0.0039783107,0,0.0003480741,1.5749770939,5000,0.8299997449,0.0199180005,0.9990636814,-0.5014947593,1.0,0.1062662743,0.5268021822,3.263837862,0.0199999996,-0.0053129838,0.0500000007,0.0157501119,0.0,0.7999997139,19099.5,0.45894894,0.003,0,0.4155343677,0,1,3.0349986553,0.0078295696,0.0008531003,0.0016716185,-0.3000000119,0.8299997449,0.0,119,1,0.0508153772,0.8447482189,0.297090061,0.9393271408,1,-0.9992350581,3.9340233696,0,1,0,0.0427236796,0.2344011507,0.1454167306,0,0,0.0,0.3014693201,2,0.995,0.0401925678,0.0075922545,0.9989640105,0.6529950965,0.7,0,-1.9068379027,0.0199180005,0,0,-1.8136493683,0.1,0.1285221261,-1.9066940659,0.9961141333,0.2509262745,1,0.7455979326,0.0500000007,0.35,1,0.0,0.6320246494,0.038952844,0.0389528441,0.1062662743,0,0.0006531306,1,0.8954640418,0.6783328652,0.9989640105,0.295852039,1,1,0.01,-0.3000000119,0.0001701152,0.1064852846,15,0.0586734289,0.0017606966,0.03,0.0125000002,0.0142885568,0,0.1531539157,0.0723524464,0.02,1.0,0.0833333358,0.8299997449,0.0586734288,0.0700045142,5000,0.139063595,3,0.0075922545,0.0199999996,0.0001565991,0.0,1777871025.0310564,-0.1998020402,1.1920197022,0.1512539624,0.0550287977,0.0500000007,0.35,0.0075922545,0.0391863278,0.0427236796,-0.2619055421,1,1,0.0
0.0221698833,0,0,1,0.0401717218,1.4328894001,-3.9437988698,3.5284657478,0.7978099608,0.6255691612,0,0.0047981492,0.0107774433,0,0,0,0.003501791,0.1019903284,0.0323658113,0.3413876593,0.053587522,0.8346026623,0.0603235458,-0.0002595239,-0.3000000119,0.0125000002,0.1332184611,0.0573682857,0,0.4333657028,0.0500000007,0.0546156562,-1,0,1,0,0.030909608,0.0004573046,0.0103018483,0.9,111,0,0.01,5,0.0099210944,0.0368569227,1.0,0.2485927324,0.381093882,0,0.1437998977,0.4840000046,0.0,3.9651861572,0,1,0.5397629905,0.2324559163,0.0005471033,4,1,0.0532425267,1.0,1100.5,0.05041407,0.0500000007,1,0.0546156562,-0.0002595239,0,0,0.0320884764,1.0,1,1.0102805787,1,0,0,3.3794e-06,0.6848800468,0.0199999996,0.378077984,0.0,1.04904e-05,0.0320884763,0.001,1.1000000238,33.3,0,0.0096555433,0.0546156562,0.0199999996,12920,1.597768718,0,1,0.0049999999,0.0,0.0938710636,163,0,-0.168872717,0.2701845917,1.0175771713,0.9969491759,3772.8526215,0,0,0.0774648062,0.030909608,1.1015047497,1,0,0.0058590551,0.0500000007,0.0317151745,1e-05,0.0,0.8947618032,0.083347154,0,1.1015047497,0.8391609251,0.1399242152,1.5364860149,0.995,115,0.0146464022,0,0.0413033087,-3.9437988698,0,0.0019090393,0.7978099608,3.5284657478,-0.0050154548,0,0.0385085358,0.9888911247,0.8783150611,228.9677114487,1,-9.0844446345,0.304985652,0.0774648062,0.0502083348,1.1000000238,1.0,0,0,0.5,0.1998311884,0,0.01,-1,0.0437267319,0.1582719382,-7.4125259876,0.003501791,0,0.0003566945,1.597768718,5000,1.4199994802,0.0146389593,0.9988717526,-0.5026062205,1.0,0.1017506541,0.4333657026,3.2365812063,0.0199999996,-0.0050179227,0.0500000007,0.0117234008,0.0,1.4699990749,18899.5,0.3780779839,0.003,0,0.3413876738,0,1,3.5284657478,0.0074830746,0.0006452955,0.0016277744,-0.3000000119,1.3099994957,0.0,115,1,0.0501451081,0.8783150611,0.2995991507,0.9665269305,1,-0.9991807243,3.9651861572,0,1,0,0.030909608,0.2451146172,0.117188666,0,0,0.068038506,0.3096373117,3,0.995,0.029495381,0.0074062938,0.9998612136,0.7344210818,0.7,0,-1.8893862051,0.0146389593,0,0,-1.7367541027,0.1,0.1063647788,-1.8892479652,0.9969491759,0.2403164283,1,0.7071903858,0.0500000007,0.35,1,0.1099999845,0.6158237544,0.0316804196,0.0316804196,0.1017506541,0,0.0003379393,1,0.8947618032,0.8428218961,0.9998612136,0.2987726095,1,1,0.01,-0.3000000119,0.0001793487,0.1019903284,15,0.0546156562,0.0018714418,0.03,0.0125000002,0.0157249104,0,0.1509981439,0.0724912681,0.02,1.0,0.0833333358,1.4199994802,0.0546156562,0.0706888717,5000,0.1488117892,3,0.0074062938,0.0199999996,0.0001517025,0.0774648062,1777871025.0361009,-0.2004240132,1.2680366576,0.1426470934,0.0437267319,0.0500000007,0.35,0.0074062938,0.0320884763,0.030909608,-0.2038123164,1,1,0.0
